# lambda_A, throughput  (3xAg mirror x optics x QE, no grism)
1.325000000000000000e+04,6.853913173674146542e-01
1.327500000000000000e+04,6.855805336889423396e-01
1.330000000000000000e+04,6.857690283150383870e-01
1.332500000000000000e+04,6.859568457484972459e-01
1.335000000000000000e+04,6.861440278122599157e-01
1.337500000000000000e+04,6.863306138104762200e-01
1.340000000000000000e+04,6.865166406799234622e-01
1.342500000000000000e+04,6.867021431323551139e-01
1.345000000000000000e+04,6.868871537883207701e-01
1.347500000000000000e+04,6.870717033029594134e-01
1.350000000000000000e+04,6.872558204842519336e-01
1.352500000000000000e+04,6.874395324041769895e-01
1.355000000000000000e+04,6.876228645031945419e-01
1.357500000000000000e+04,6.878058406884575149e-01
1.360000000000000000e+04,6.879884834261265070e-01
1.362500000000000000e+04,6.881708138281338316e-01
1.365000000000000000e+04,6.883528517337396124e-01
1.367500000000000000e+04,6.885346157861831351e-01
1.370000000000000000e+04,6.887161235047235541e-01
1.372500000000000000e+04,6.888973913523537274e-01
1.375000000000000000e+04,6.890784347994378667e-01
1.377500000000000000e+04,6.892592683835200296e-01
1.380000000000000000e+04,6.894399057655368201e-01
1.382500000000000000e+04,6.896203597826457976e-01
1.385000000000000000e+04,6.898006424978724294e-01
1.387500000000000000e+04,6.899807652467719876e-01
1.390000000000000000e+04,6.901607386812796952e-01
1.392500000000000000e+04,6.903405728109192063e-01
1.395000000000000000e+04,6.905202770415325153e-01
1.397500000000000000e+04,6.906998602116749542e-01
1.400000000000000000e+04,6.908793306268180556e-01
1.402500000000000000e+04,6.910586960914921750e-01
1.405000000000000000e+04,6.912379639394931052e-01
1.407500000000000000e+04,6.914171410622678149e-01
1.410000000000000000e+04,6.915962339355885558e-01
1.412500000000000000e+04,6.917752486446230309e-01
1.415000000000000000e+04,6.919541909074886643e-01
1.417500000000000000e+04,6.921330660973912252e-01
1.420000000000000000e+04,6.923118792634276319e-01
1.422500000000000000e+04,6.924906351501327606e-01
1.425000000000000000e+04,6.926693382158509715e-01
1.427500000000000000e+04,6.928479926499983010e-01
1.430000000000000000e+04,6.930266023892840410e-01
1.432500000000000000e+04,6.932051711329539900e-01
1.435000000000000000e+04,6.933837023571149949e-01
1.437500000000000000e+04,6.935621993281957387e-01
1.440000000000000000e+04,6.937406651155956228e-01
1.442500000000000000e+04,6.939191026035708143e-01
1.445000000000000000e+04,6.940975145024026460e-01
1.447500000000000000e+04,6.942759033588941087e-01
1.450000000000000000e+04,6.944542715662327392e-01
1.452500000000000000e+04,6.946326213732567645e-01
1.455000000000000000e+04,6.948109548931656887e-01
1.457500000000000000e+04,6.949892741117023043e-01
1.460000000000000000e+04,6.951675808948420965e-01
1.462500000000000000e+04,6.953458769960219055e-01
1.465000000000000000e+04,6.955241640629263866e-01
1.467500000000000000e+04,6.957024436438705717e-01
1.470000000000000000e+04,6.958807171937950731e-01
1.472500000000000000e+04,6.960589860798997996e-01
1.475000000000000000e+04,6.962372515869377221e-01
1.477500000000000000e+04,6.964155149221900043e-01
1.480000000000000000e+04,6.965937772201392653e-01
1.482500000000000000e+04,6.967720395468632866e-01
1.485000000000000000e+04,6.969503029041629327e-01
